@GPostei;facacegapb;1348064449000;NULL;
@A3Divulgacao;facacegapb;1348066692000;NULL;
@Vanessa77317299;facacegapb;1348067318000;NULL;
@EllyteAssessor;facacegapb;1348068935000;NULL;
@emersonmofi;facacegapb;1348072158000;-7.12634593,-34.87241416;
@Anotaypontocom;facacegapb;1348075960000;NULL;
@PJacielly;facacegapb;1348080049000;NULL;
@ElianeLima29;facacegapb;1348088596000;NULL;
@lucianjampa;facacegapb;1348088739000;NULL;
@Rosemeira;facacegapb;1348103358000;NULL;
@dannielucena;facacegapb;1348138711000;NULL;
@dannielucena;facacegapb;1348138738000;NULL;
@Forca_Tatica_PM;facacegapb;1348148101000;-7.11125525,-34.85227755;
@Forca_Tatica_PM;facacegapb;1348148171000;-7.1111843,-34.8520884;
@helioagf1;facacegapb;1348150425000;NULL;
@FelipeReis7;facacegapb;1348151308000;NULL;
@Edna_Eloiza;facacegapb;1348151628000;NULL;
@hyldinho;facacegapb;1348162025000;NULL;
@andrade_pris;facacegapb;1348162216000;NULL;
@emersonmofi;facacegapb;1348171209000;NULL;
@123alicekelly;facacegapb;1348173159000;NULL;
@Presbricardo;facacega;1348175925000;NULL;
@bebericosbar;facacegapb;1348178414000;NULL;
@PoetaHeleno;facacegapb;1348191732000;NULL;
@hermesdeluna;facacegapb;1348192433000;NULL;
@marcelomello45;facacega;1348221837000;NULL;
@bomboimjequiti;facacegapb;1348228581000;NULL;
@risoneideolivei;facacegapb;1348229693000;NULL;
@Apsm_PTPb;facacegapb;1348232808000;-7.150832,-34.838655;
@bomboimjequiti;facacegapb;1348232826000;NULL;
@MayaraM07;facacegapb;1348243568000;NULL;
@AnaMari95276801;facacegapb;1348244523000;NULL;
@emersonmofi;facacega;1348248779000;NULL;
